doi,title,year,citations,is_oa,type
https://doi.org/10.1016/j.corsci.2015.01.022,Characterisation of three-dimensional porosity in an Fe-based amorphous coating and its correlation with corrosion behaviour,2015,168,False,article
https://doi.org/10.1016/j.corsci.2017.09.017,On the stress corrosion crack growth behaviour in high temperature water of 316L stainless steel made by laser powder bed fusion additive manufacturing,2017,168,True,article
https://doi.org/10.1016/j.corsci.2016.05.039,Comparative corrosion behavior of Zn with Fe and Mg in the course of immersion degradation in phosphate buffered saline,2016,166,False,article
https://doi.org/10.1016/j.corsci.2018.05.030,A one-step preparation of inhibitor-loaded silica nanocontainers for self-healing coatings,2018,166,False,article
https://doi.org/10.1016/j.corsci.2019.06.022,Effect of alloyed Sr on the microstructure and corrosion behavior of biodegradable Mg-Zn-Mn alloy in Hanks’ solution,2019,166,False,article
https://doi.org/10.1016/j.corsci.2020.108666,A study by electrochemical impedance spectroscopy and surface analysis of corrosion product layers formed during CO2 corrosion of low alloy steel,2020,166,True,article
https://doi.org/10.1016/j.corsci.2016.01.012,Corrosion inhibition of carbon steel in CO2-containing oilfield produced water in the presence of iron-oxidizing bacteria and inhibitors,2016,165,False,article
https://doi.org/10.1016/j.corsci.2017.10.027,Corrosion behaviour of a quenched and partitioned medium carbon steel in 3.5 wt.% NaCl solution,2017,165,False,article
https://doi.org/10.1016/j.corsci.2018.05.012,The role of nickel in mechanical performance and corrosion behaviour of nickel-aluminium bronze in 3.5 wt.% NaCl solution,2018,165,False,article
https://doi.org/10.1016/j.corsci.2019.02.027,4-aminoazobenzene modified natural glucomannan as a green eco-friendly inhibitor for the mild steel in 0.5 M HCl solution,2019,165,False,article
https://doi.org/10.1016/j.corsci.2019.108345,Dual role of nanosized NbC precipitates in hydrogen embrittlement susceptibility of lath martensitic steel,2019,165,False,article
https://doi.org/10.1016/j.corsci.2021.109501,Insight into physical interpretation of high frequency time constant in electrochemical impedance spectra of Mg,2021,165,False,article
https://doi.org/10.1016/j.corsci.2015.02.010,Isatin derivatives as a non-toxic corrosion inhibitor for mild steel in 20% H2SO4,2015,164,False,article
https://doi.org/10.1016/j.corsci.2015.11.009,Effect of small amount of H 2 S on the corrosion behavior of carbon steel in the dynamic supercritical CO 2 environments,2015,164,False,article
https://doi.org/10.1016/j.corsci.2016.04.029,Hydrogen permeation and embrittlement susceptibility of X80 welded joint under high-pressure coal gas environment,2016,163,False,article
https://doi.org/10.1016/j.corsci.2017.09.024,Fabricating an epoxy composite coating with enhanced corrosion resistance through impregnation of functionalized graphene oxide-co-montmorillonite Nanoplatelet,2017,163,False,article
https://doi.org/10.1016/j.corsci.2018.08.021,Effects of alloying elements on the corrosion behavior of Ni-based alloys in molten NaCl-KCl-MgCl2 salt at different temperatures,2018,163,False,article
https://doi.org/10.1016/j.corsci.2020.108696,Effect of Nb addition on the stability and biological corrosion resistance of Ti-Zr alloy passivation films,2020,163,False,article
https://doi.org/10.1016/j.corsci.2022.110257,Effect of cold deformation on corrosion behavior of selective laser melted 316L stainless steel bipolar plates in a simulated environment for proton exchange membrane fuel cells,2022,163,False,article
https://doi.org/10.1016/j.corsci.2023.111705,Modified nano-lignin as a novel biomass-derived corrosion inhibitor for enhanced corrosion resistance of carbon steel,2023,163,False,article
https://doi.org/10.1016/j.corsci.2015.09.017,Corrosion inhibition of carbon steel in acidic medium by orange peel extract and its main antioxidant compounds,2015,162,False,article
https://doi.org/10.1016/j.corsci.2019.108385,Electrochemical and tribocorrosion performances of CrMoSiCN coating on Ti-6Al-4V titanium alloy in artificial seawater,2019,161,False,article
https://doi.org/10.1016/j.corsci.2015.06.038,The influence of hydrogen on the mechanical and fracture properties of some martensitic advanced high strength steels studied using the linearly increasing stress test,2015,161,False,article
https://doi.org/10.1016/j.corsci.2015.01.024,Initiation and developmental stages of steel corrosion in wet H2S environments,2015,160,False,article
https://doi.org/10.1016/j.corsci.2016.04.016,NaCl induced corrosion of Ti-6Al-4V alloy at high temperature,2016,160,False,article
https://doi.org/10.1016/j.corsci.2017.03.003,"Synthesis and inhibitory effect of N,N'-bis(1-phenylethanol)ethylenediamine against steel corrosion in HCl Media",2017,159,False,article
https://doi.org/10.1016/j.corsci.2017.11.013,Comparison of hydrogen embrittlement susceptibility of three cathodic protected subsea pipeline steels from a point of view of hydrogen permeation,2017,159,False,article
https://doi.org/10.1016/j.corsci.2018.03.040,Hydrogen embrittlement of an interstitial equimolar high-entropy alloy,2018,159,False,article
https://doi.org/10.1016/j.corsci.2020.108428,"Effect of dislocation cell walls on hydrogen adsorption, hydrogen trapping and hydrogen embrittlement resistance",2020,159,False,article
https://doi.org/10.1016/j.corsci.2020.108973,Corrosion behavior of CoCrNi medium-entropy alloy compared with 304 stainless steel in H2SO4 and NaOH solutions,2020,159,False,article
https://doi.org/10.1016/j.corsci.2015.07.007,Corrosion and carburization behavior of chromia-forming heat resistant alloys in a high-temperature supercritical-carbon dioxide environment,2015,159,False,article
https://doi.org/10.1016/j.corsci.2015.11.013,Investigation of dealloying of S phase (Al 2 CuMg) in AA 2024-T3 aluminium alloy using high resolution 2D and 3D electron imaging,2015,158,True,article
https://doi.org/10.1016/j.corsci.2016.07.003,Inhibitor-loaded conducting polymer capsules for active corrosion protection of coating defects,2016,158,False,article
https://doi.org/10.1016/j.corsci.2016.07.018,Synergistic inhibition effect of imidazoline derivative and l -cysteine on carbon steel corrosion in a CO 2 -saturated brine solution,2016,158,False,article
https://doi.org/10.1016/j.corsci.2017.11.010,Controlled delivery of multi-substituted triazole by metal-organic framework for efficient inhibition of mild steel corrosion in neutral chloride solution,2017,158,False,article
https://doi.org/10.1016/j.corsci.2016.02.018,Localised corrosion in AA 2099-T83 aluminium-lithium alloy: The role of grain orientation,2016,157,True,article
https://doi.org/10.1016/j.corsci.2016.07.002,Discharge and corrosion behaviour of Mg-Li-Al-Ce-Y-Zn alloy as the anode for Mg-air battery,2016,157,False,article
https://doi.org/10.1016/j.corsci.2017.10.028,Synergistic effects of fluoride and chloride on general corrosion behavior of AISI 316 stainless steel and pure titanium in H2SO4 solutions,2017,157,False,article
https://doi.org/10.1016/j.corsci.2016.03.008,Effect of machining-induced surface residual stress on initiation of stress corrosion cracking in 316 austenitic stainless steel,2016,156,False,article
https://doi.org/10.1016/j.corsci.2019.108338,Effect of grain size and crystal orientation on the corrosion behavior of as-extruded Mg-6Gd-2Y-0.2Zr alloy,2019,156,False,article
https://doi.org/10.1016/j.corsci.2016.02.023,"Corrosion behavior of mild steel in H2SO4 solution with 1,4-di [1′-methylene-3′-methyl imidazolium bromide]-benzene as an ionic liquid",2016,154,False,article
https://doi.org/10.1016/j.corsci.2016.02.004,A comparative study of oxide scales grown on stainless steel and nickel-based superalloys in ultra-high temperature supercritical water at 800 °C,2016,154,False,article
https://doi.org/10.1016/j.corsci.2015.05.037,Effect of heat treatment on microstructure evolution and erosion–corrosion behavior of a nickel–aluminum bronze alloy in chloride solution,2015,154,False,article
https://doi.org/10.1016/j.corsci.2016.03.023,Corrosion protection mechanisms of carbon nanotube and zinc-rich epoxy primers on carbon steel in simulated concrete pore solutions in the presence of chloride ions,2016,153,False,article
https://doi.org/10.1016/j.corsci.2017.08.032,Effect of grain size on the resistance to hydrogen embrittlement of API 2W Grade 60 steels using in situ slow-strain-rate testing,2017,153,False,article
https://doi.org/10.1016/j.corsci.2018.02.038,Corrosion of X80 pipeline steel under sulfate-reducing bacterium biofilms in simulated CO2-saturated oilfield produced water with carbon source starvation,2018,153,False,article
https://doi.org/10.1016/j.corsci.2018.06.039,"Five-year atmospheric corrosion of Cu, Cr and Ni weathering steels in a wide range of environments",2018,153,True,article
https://doi.org/10.1016/j.corsci.2019.06.024,Corrosion mechanism of annealed equiatomic AlCoCrFeNi tri-phase high-entropy alloy in 0.5 M H2SO4 aerated aqueous solution,2019,153,False,article
https://doi.org/10.1016/j.corsci.2021.109278,"Corrosion behavior of biodegradable metals in two different simulated physiological solutions: Comparison of Mg, Zn and Fe",2021,153,False,article
https://doi.org/10.1016/j.corsci.2015.09.018,"The influence of pH on the corrosion rate of high-purity Mg, AZ91 and ZE41 in bicarbonate buffered Hanks' solution",2015,152,False,article
https://doi.org/10.1016/j.corsci.2016.02.032,"Synergistic effect of O2, H2S and SO2 impurities on the corrosion behavior of X65 steel in water-saturated supercritical CO2 system",2016,152,False,article
https://doi.org/10.1016/j.corsci.2019.03.007,Preparation of MgAl layered double hydroxides intercalated with nitrite ions and corrosion protection of steel bars in simulated carbonated concrete pore solution,2019,152,False,article
https://doi.org/10.1016/j.corsci.2019.108178,The first evidence of the high oxidation resistance of the novel ternary tantalum-iridium-boron phase,2019,152,False,article
https://doi.org/10.1016/j.corsci.2019.108378,Microstructure and high-temperature steam oxidation properties of thick Cr coatings prepared by magnetron sputtering for accident tolerant fuel claddings: The role of bias in the deposition process,2019,152,False,article
https://doi.org/10.1016/j.corsci.2020.109149,On the effect of build orientation and residual stress on the corrosion of 316L stainless steel prepared by selective laser melting,2020,151,True,article
https://doi.org/10.1016/j.corsci.2015.09.023,The effect of magneticfield on biomineralization and corrosion behavior of carbon steel induced by iron-oxidizing bacteria,2015,150,False,article
https://doi.org/10.1016/j.corsci.2020.108844,Effect of high temperature on the corrosion behavior and passive film composition of 316 L stainless steel in high H2S-containing environments,2020,150,False,article
https://doi.org/10.1016/j.corsci.2020.109027,Laser shock peening-induced surface gradient stress distribution and extension mechanism in corrosion fatigue life of AISI 420 stainless steel,2020,150,False,article
https://doi.org/10.1016/j.corsci.2016.05.046,Hydrogen trapping in some advanced high strength steels,2016,149,False,article
https://doi.org/10.1016/j.corsci.2017.06.025,Corrosion and corrosion products of hot dipped galvanized steel during long term atmospheric exposure at different sites world-wide,2017,149,False,article
https://doi.org/10.1016/j.corsci.2018.11.011,The role of individual components of simulated body fluid on the corrosion behavior of commercially pure Mg,2018,149,False,article
https://doi.org/10.1016/j.corsci.2015.09.016,Insights into plasma electrolytic oxidation treatment with particle addition,2015,148,False,article
https://doi.org/10.1016/j.corsci.2017.06.006,A phase field model for simulating the stress corrosion cracking initiated from pits,2017,148,True,article
